movie_id,title,release_year,budget,revenue,profit,roi,tmdb_rating,imdb_rating,runtime_minutes,imdb_genre,tmdb_genres,certificate,industry_rating,popularity,original_language
9437,Kiss the Girls,1997,27000000,60527873,33527873,1.241773074074074,6.2,,,,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",R,6.6,18.913,en
4513,30 Days of Night,2007,30000000,75505973,45505973,1.5168657666666667,6.2,,,,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",R,6.6,33.394082,en
4997,Wonderland,2003,5000000,2466444,-2533556,-0.5067112,6.2,,,,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",R,6.6,7.79068,en
14462,The Manchurian Candidate,2004,80000000,96105964,16105964,0.20132455,6.2,,,,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}]",R,6.6,21.394281,en
12201,Edge of Darkness,2010,80000000,74901339,-5098661,-0.0637332625,6.2,,,,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",R,6.6,24.657931,en
4105,Black Rain,1989,30000000,45892212,15892212,0.5297404,6.2,,,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",R,6.6,11.19602,en
8346,My Big Fat Greek Wedding,2002,5000000,368744044,363744044,72.7488088,6.2,,,,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",PG,6.6,18.115566,en
13335,Harold & Kumar Escape from Guantanamo Bay,2008,12000000,43493123,31493123,2.6244269166666667,6.2,,,,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 12, ""name"": ""Adventure""}]",R,6.6,26.219598,en
330,The Lost World: Jurassic Park,1997,73000000,229074524,156074524,2.1380071780821917,6.2,,,,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",PG-13,6.6,2.502487,en
12437,Underworld: Rise of the Lycans,2009,35000000,91353501,56353501,1.6101000285714286,6.2,,,,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",R,6.6,51.927471,en
10527,Madagascar: Escape 2 Africa,2008,150000000,603900354,453900354,3.02600236,6.2,,,,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 16, ""name"": ""Animation""}]",PG,6.6,44.141021,en
9543,Prince of Persia: The Sands of Time,2010,150000000,335154643,185154643,1.2343642866666666,6.2,,,,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 10749, ""name"": ""Romance""}]",PG-13,6.6,62.169881,en
245703,Midnight Special,2016,18000000,6212282,-11787718,-0.65487322222222222,6.2,,,,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}]",PG-13,6.6,32.717853,en
9718,Talladega Nights: The Ballad of Ricky Bobby,2006,72500000,162966177,90466177,1.2478093379310344,6.2,,,,"[{""id"": 35, ""name"": ""Comedy""}]",PG-13,6.6,12.599836,en
2080,X-Men Origins: Wolverine,2009,150000000,373062864,223062864,1.48708576,6.2,,,,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",PG-13,6.6,5.954334,en
20662,Robin Hood,2010,200000000,310669540,110669540,0.5533477,6.2,,,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}]",PG-13,6.6,37.668301,en
8584,Shanghai Noon,2000,55000000,56932305,1932305,0.035132818181818182,6.2,,,,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 37, ""name"": ""Western""}]",PG-13,6.6,25.400935,en
10269,Yentl,1983,12000000,30400000,18400000,1.5333333333333334,6.2,,,,"[{""id"": 10402, ""name"": ""Music""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",PG,6.6,3.389249,en
455,Bend It Like Beckham,2002,3500159,76578641,73078482,20.878617799934233,6.2,,,,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",PG-13,6.6,22.054546,en
2207,16 Blocks,2006,55000000,65664721,10664721,0.19390401818181818,6.2,,,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",PG-13,6.6,32.31022,en
10684,Courage Under Fire,1996,46000000,100860818,54860818,1.1926264782608695,6.2,,,,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 10752, ""name"": ""War""}]",R,6.6,12.971122,en
26390,Brooklyn's Finest,2009,17000000,29536299,12536299,0.73742935294117651,6.2,,,,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",R,6.7,18.790102,en
39538,Contagion,2011,60000000,137551594,77551594,1.2925265666666668,6.2,,,,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",PG-13,6.7,38.820858,en
9472,DodgeBall: A True Underdog Story,2004,20000000,167722310,147722310,7.3861155,6.2,,,,"[{""id"": 35, ""name"": ""Comedy""}]",PG-13,6.7,41.156217,en
9515,The Matador,2005,10000000,17297244,7297244,0.7297244,6.2,,,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",R,6.7,5.647538,en
82682,Gangster Squad,2013,60000000,105200903,45200903,0.75334838333333332,6.2,,,,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",R,6.7,29.041198,en
36586,Blade II,2002,54000000,155010032,101010032,1.8705561481481481,6.2,,,,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",R,6.7,67.169587,en
2069,The Whole Nine Yards,2000,41300000,106371651,65071651,1.575584769975787,6.2,,,,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",R,6.7,23.441135,en
708,The Living Daylights,1987,40000000,191185897,151185897,3.779647425,6.2,,,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}]",PG,6.7,23.331459,en
7553,Waiting...,2005,3000000,18637690,15637690,5.2125633333333337,6.2,,,,"[{""id"": 35, ""name"": ""Comedy""}]",R,6.7,10.230583,en
294272,Pete's Dragon,2016,65000000,143695338,78695338,1.2106975076923077,6.2,,,,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",PG,6.7,31.974359,en
1909,Don Juan DeMarco,1994,25000000,22200000,-2800000,-0.112,6.2,,,,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",PG-13,6.7,8.870614,en
41154,Men in Black 3,2012,225000000,624026776,399026776,1.7734523377777778,6.2,,,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}]",PG-13,6.8,52.035179,en
5125,Rendition,2007,27500000,24748670,-2751330,-0.10004836363636363,6.2,,,,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",R,6.8,12.741073,en
4964,Knocked Up,2007,30000000,219076518,189076518,6.3025506,6.2,,,,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",R,6.9,22.527211,en
60309,The Conspirator,2010,25000000,15478800,-9521200,-0.380848,6.2,,,,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",PG-13,6.9,9.169271,en
13990,The Wackness,2008,6000000,2899975,-3100025,-0.5166708333333333,6.2,,,,"[{""id"": 18, ""name"": ""Drama""}]",R,7.0,7.161051,en
22256,Without Limits,1998,25000000,777423,-24222577,-0.96890308,6.2,,,,"[{""id"": 18, ""name"": ""Drama""}]",PG-13,7.2,3.849873,en
1687,Escape from the Planet of the Apes,1971,2500000,12348905,9848905,3.939562,6.3,,,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",,,18.30961,en
42151,Down Terrace,2009,31192,10000,-21192,-0.6794049756347782,6.3,,,,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]",,,1.330379,en
13075,Sherrybaby,2006,2000000,622806,-1377194,-0.688597,6.3,,,,"[{""id"": 18, ""name"": ""Drama""}]",,,4.261509,en
61984,Space Battleship Yamato,2010,12000000,11212294,-787706,-0.065642166666666668,6.3,,,,"[{""id"": 878, ""name"": ""Science Fiction""}]",,,5.158067,ja
36696,Space Dogs,2010,25000000,6500000,-18500000,-0.74,6.3,,,,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 16, ""name"": ""Animation""}]",,,5.753564,ru
27759,55 Days at Peking,1963,17000000,10000000,-7000000,-0.41176470588235292,6.3,,,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",,,3.321095,en
682,The Man with the Golden Gun,1974,7000000,97572000,90572000,12.938857142857144,6.3,,,,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",,,30.214716,en
56601,The Perfect Game,2010,12500000,3878993,-8621007,-0.68968056,6.3,,,,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",,,0.903529,en
11622,Blast from the Past,1999,35000000,40263020,5263020,0.150372,6.3,,,,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",,,8.737058,en
232679,When the Game Stands Tall,2014,15000000,30127963,15127963,1.0085308666666666,6.3,,,,"[{""id"": 18, ""name"": ""Drama""}]",,,7.297757,en
13197,10th & Wolf,2006,8000000,143451,-7856549,-0.982068625,6.3,,,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",,,3.942464,en
310131,The Witch,2016,3500000,40423945,36923945,10.549698571428571,6.3,,,,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 27, ""name"": ""Horror""}]",,,50.319662,en
681,Diamonds Are Forever,1971,7200000,116019547,108819547,15.113825972222223,6.3,,,,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",,,34.634181,en
39800,Life During Wartime,2009,4500000,744816,-3755184,-0.8344853333333333,6.3,,,,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",,,3.108881,en
36593,The Naked Gun 33⅓: The Final Insult,1994,30000000,51132598,21132598,0.7044199333333333,6.3,,,,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",,,28.624038,en
176124,Home Run,2013,1200000,2861020,1661020,1.3841833333333333,6.3,,,,"[{""id"": 18, ""name"": ""Drama""}]",,,3.085411,en
12412,Miracle at St. Anna,2008,45000000,9323833,-35676167,-0.79280371111111114,6.3,,,,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}]",,,11.387408,en
77949,The Awakening,2011,4798235,209696,-4588539,-0.95629726347292288,6.3,,,,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",,,25.30216,en
10060,Get Rich or Die Tryin',2005,40000000,46442528,6442528,0.1610632,6.3,,,,"[{""id"": 18, ""name"": ""Drama""}]",R,5.4,12.885985,en
264999,Magic Mike XXL,2015,14800000,122513057,107713057,7.2779092567567565,6.3,,,,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}]",R,5.6,29.660993,en
12153,White Chicks,2004,37000000,113086475,76086475,2.0563912162162161,6.3,,,,"[{""id"": 35, ""name"": ""Comedy""}]",PG-13,5.6,28.703007,en
10622,Mr. Nice Guy,1997,12716953,18814720,6097767,0.47949905924791891,6.3,,,,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]",PG-13,6.2,7.077505,cn
10096,13 Going on 30,2004,37000000,96455697,59455697,1.6069107297297298,6.3,,,,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10749, ""name"": ""Romance""}]",PG-13,6.2,41.569541,en
9816,Save the Last Dance,2001,13000000,91038276,78038276,6.0029443076923075,6.3,,,,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 10402, ""name"": ""Music""}]",PG-13,6.2,9.969624,en
301351,We Are Your Friends,2015,6000000,11122090,5122090,0.85368166666666667,6.3,,,,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]",R,6.2,28.819424,en
376659,Bad Moms,2016,20000000,183936074,163936074,8.1968037,6.3,,,,"[{""id"": 35, ""name"": ""Comedy""}]",R,6.2,42.512296,en
6435,Practical Magic,1998,75000000,46683377,-28316623,-0.37755497333333332,6.3,,,,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 35, ""name"": ""Comedy""}]",PG-13,6.3,15.142701,en
43947,I Spit on Your Grave,2010,2000000,572809,-1427191,-0.7135955,6.3,,,,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 27, ""name"": ""Horror""}]",R,6.3,26.281839,en
8386,How High,2001,12000000,31155435,19155435,1.59628625,6.3,,,,"[{""id"": 35, ""name"": ""Comedy""}]",R,6.3,11.510281,en
8874,My Best Friend's Wedding,1997,38000000,299288605,261288605,6.8760159210526313,6.3,,,,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",PG-13,6.3,15.401855,en
345911,Lights Out,2016,4900000,44107032,39207032,8.0014351020408157,6.3,,,,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",PG-13,6.3,48.170508,en
46528,The Warrior's Way,2010,42000000,11087569,-30912431,-0.73601026190476193,6.3,,,,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 37, ""name"": ""Western""}, {""id"": 53, ""name"": ""Thriller""}]",R,6.3,7.349497,en
172385,Rio 2,2014,103000000,500188435,397188435,3.8561983980582526,6.3,,,,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",G,6.3,42.40024,en
20857,Hardball,2001,32000000,40222729,8222729,0.25696028125,6.3,,,,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",R,6.4,5.683281,en
200,Star Trek: Insurrection,1998,70000000,118000000,48000000,0.68571428571428572,6.3,,,,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}]",PG,6.4,19.711951,en
16617,Mindhunters,2004,27000000,21148829,-5851171,-0.21671003703703703,6.3,,,,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",R,6.4,17.193659,en
9919,How to Lose a Guy in 10 Days,2003,50000000,177371441,127371441,2.54742882,6.3,,,,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",PG-13,6.4,23.854701,en
5551,Space Cowboys,2000,65000000,128884132,63884132,0.9828328,6.3,,,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}]",PG-13,6.4,15.772081,en
12106,The Quick and the Dead,1995,32000000,18552460,-13447540,-0.420235625,6.3,,,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 37, ""name"": ""Western""}]",R,6.4,16.473355,en
50546,Just Go with It,2011,80000000,214918407,134918407,1.6864800875,6.3,,,,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}]",PG-13,6.4,37.02665,en
9100,The Craft,1996,15000000,24769466,9769466,0.6512977333333333,6.3,,,,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",R,6.4,19.517239,en
240832,Lucy,2014,40000000,126546825,86546825,2.163670625,6.3,,,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",R,6.4,115.241998,en
15655,The Tigger Movie,2000,30000000,45554533,15554533,0.51848443333333338,6.3,,,,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",G,6.4,9.829859,en
3040,Night Watch,2004,4200000,32000000,27800000,6.6190476190476186,6.3,,,,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",R,6.4,12.540624,ru
1378,Shortbus,2006,2000000,5179037,3179037,1.5895185,6.3,,,,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",Not Rated,6.4,14.846001,en
15745,Made,2001,5000000,5476060,476060,0.095212,6.3,,,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}]",R,6.4,4.149628,en
1593,Night at the Museum,2006,110000000,574480841,464480841,4.2225531,6.3,,,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",PG,6.4,48.780039,en
3594,The Number 23,2007,30000000,77566815,47566815,1.5855605,6.3,,,,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]",R,6.4,23.197408,en
1369,Rambo: First Blood Part II,1985,44000000,300400432,256400432,5.8272825454545458,6.3,,,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 10752, ""name"": ""War""}]",R,6.5,38.653969,en
8204,The Spiderwick Chronicles,2008,90000000,162839667,72839667,0.8093296333333333,6.3,,,,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",PG,6.5,21.436682,en
59859,Kick-Ass 2,2013,28000000,60700000,32700000,1.1678571428571429,6.3,,,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 80, ""name"": ""Crime""}]",R,6.5,40.28635,en
157547,Oculus,2013,5000000,44030246,39030246,7.8060492,6.3,,,,"[{""id"": 27, ""name"": ""Horror""}]",R,6.5,35.871248,en
2185,Big Trouble,2002,40000000,8493890,-31506110,-0.78765275,6.3,,,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}]",PG-13,6.5,5.201688,en
11395,The Santa Clause,1994,22000000,189833357,167833357,7.6287889545454544,6.3,,,,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",PG,6.5,16.234053,en
9664,Flyboys,2006,60000000,17800000,-42200000,-0.70333333333333337,6.3,,,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 10752, ""name"": ""War""}]",PG-13,6.5,13.155999,en
1893,Star Wars: Episode I - The Phantom Menace,1999,115000000,924317558,809317558,7.0375439826086961,6.3,,,,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",PG,6.5,54.035265,en
27586,The Runaways,2010,10000000,2995811,-7004189,-0.7004189,6.3,,,,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}]",R,6.5,17.611971,en
72387,Safe,2012,30000000,40346186,10346186,0.34487286666666667,6.3,,,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",R,6.5,31.92695,en
75674,Act of Valor,2012,12000000,81272766,69272766,5.7727305,6.3,,,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 10752, ""name"": ""War""}]",R,6.5,21.958055,en
189,Sin City: A Dame to Kill For,2014,65000000,39407616,-25592384,-0.39372898461538464,6.3,,,,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",R,6.5,85.428395,en
15158,Phantasm II,1988,3000000,7282851,4282851,1.427617,6.3,,,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",R,6.5,5.003615,en
60307,Diary of a Wimpy Kid: Rodrick Rules,2011,21000000,72417394,51417394,2.4484473333333332,6.3,,,,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 35, ""name"": ""Comedy""}]",PG,6.5,14.329891,en
13483,Awake,2007,86000000,14373825,-71626175,-0.8328625,6.3,,,,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 9648, ""name"": ""Mystery""}]",R,6.5,18.172736,en
238615,Self/less,2015,26000000,30523226,4523226,0.17397023076923077,6.3,,,,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",PG-13,6.5,66.097437,en
9779,The Sisterhood of the Traveling Pants,2005,25000000,39053061,14053061,0.56212244,6.3,,,,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",PG,6.5,17.17372,en
617,Wild Things,1998,20000000,67200000,47200000,2.36,6.3,,,,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]",R,6.5,25.041992,en
2454,The Chronicles of Narnia: Prince Caspian,2008,225000000,419651413,194651413,0.86511739111111108,6.3,,,,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",PG,6.5,53.978602,en
2667,The Blair Witch Project,1999,60000,248000000,247940000,4132.333333333333,6.3,,,,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}]",R,6.5,41.690578,en
588,Silent Hill,2006,50000000,97607453,47607453,0.95214906,6.3,,,,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}]",R,6.5,32.927994,en
6972,Australia,2008,130000000,49554002,-80445998,-0.61881536923076919,6.3,,,,"[{""id"": 18, ""name"": ""Drama""}]",PG-13,6.6,28.840997,en
10656,Subway,1985,2000000,390659,-1609341,-0.8046705,6.3,,,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",R,6.6,5.261065,fr
10866,Joy Ride,2001,23000000,36642838,13642838,0.59316686956521736,6.3,,,,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}]",R,6.6,11.183197,en
268238,The Second Best Exotic Marigold Hotel,2015,10000000,85978266,75978266,7.5978266,6.3,,,,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",PG,6.6,17.592299,en
1551,Flatliners,1990,26000000,61489265,35489265,1.3649717307692308,6.3,,,,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",R,6.6,24.114459,en
215,Saw II,2005,4000000,152925093,148925093,37.23127325,6.3,,,,"[{""id"": 27, ""name"": ""Horror""}]",R,6.6,42.187986,en
1729,The Forbidden Kingdom,2008,55000000,127906624,72906624,1.3255749818181819,6.3,,,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}]",PG-13,6.6,17.097041,en
44865,The Grandmaster,2013,3860000,64076736,60216736,15.600190673575129,6.3,,,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",PG-13,6.6,19.947265,zh
6950,Outbreak,1995,50000000,189859560,139859560,2.7971912,6.3,,,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",R,6.6,30.397496,en
10894,May,2002,500000,150277,-349723,-0.699446,6.3,,,,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 10749, ""name"": ""Romance""}]",R,6.6,8.650779,en
241554,Run All Night,2015,50000000,71561644,21561644,0.43123288,6.3,,,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",R,6.6,74.64653,en
